"scheme","variable","bucket","member","weight"
"bma","cash_rate","near","small_tight",0.000223520906754814
"bma","cash_rate","near","rw",5.13069389357756e-07
"bma","cash_rate","near","ar4",4.90467710451359e-06
"bma","cash_rate","near","ucsv",2.03016571340574e-16
"bma","cash_rate","near","ucmean",3.61714665519752e-41
"bma","cash_rate","medium","small_minn",0.110813397223995
"bma","cash_rate","medium","small_ss",0.187543293055947
"bma","cash_rate","medium","small_sv",0.000321893578103296
"bma","cash_rate","medium","small_loose_p5",0.0144107162324196
"bma","cash_rate","medium","medium_minn",3.89618626085534e-06
"bma","cash_rate","medium","medium_conj",0.126520341429865
"bma","cash_rate","medium","small_tight",0.00238406888787219
"bma","cash_rate","medium","rw",0.491337284097414
"bma","cash_rate","medium","ar4",0.0666651093081237
"bma","cash_rate","medium","ucsv",5.64308781731034e-92
"bma","cash_rate","medium","ucmean",1.36389320877867e-17
"bma","cash_rate","far","small_minn",0.0166663579009225
"bma","cash_rate","far","small_ss",0.0288651366072454
"bma","cash_rate","far","small_sv",2.85672725363848e-07
"bma","cash_rate","far","small_loose_p5",0.0102803828043534
"bma","cash_rate","far","medium_minn",4.67237428187238e-09
"bma","cash_rate","far","medium_conj",0.00110259144945207
"bma","cash_rate","far","small_tight",1.28824299979463e-07
"bma","cash_rate","far","rw",0.132676017126036
"bma","cash_rate","far","ar4",0.810409075789289
"bma","cash_rate","far","ucsv",2.32029722712678e-87
"bma","cash_rate","far","ucmean",1.91533027761882e-08
