"member","variable","h","point","lo90","hi90","origin_date"
"combo_logscore","cash_rate",12,3.74703222518748,1.69130413060991,6.0143301530567,2026-01-01
"combo_pool","gdp_growth",1,0.464724834727776,-0.401775557746536,1.33526625130881,2026-01-01
"combo_pool","gdp_growth",2,0.54856081996792,-0.67272251393772,1.51237517259751,2026-01-01
"combo_pool","gdp_growth",3,0.609685555780849,-0.658944529406398,1.63112422970331,2026-01-01
"combo_pool","gdp_growth",4,0.552331353995142,-0.635124273096689,1.59102290463641,2026-01-01
"combo_pool","gdp_growth",5,0.599052656433845,-0.88640827488548,1.6350337563516,2026-01-01
"combo_pool","gdp_growth",6,0.629709680009238,-0.884827366037439,1.73644656028663,2026-01-01
"combo_pool","gdp_growth",7,0.608024822085503,-1.06357881799859,1.603548675029,2026-01-01
"combo_pool","gdp_growth",8,0.567330271687255,-0.95429567663407,1.68399354591924,2026-01-01
"combo_pool","gdp_growth",9,0.643116410700224,-0.909175074320587,1.80164700252593,2026-01-01
"combo_pool","gdp_growth",10,0.598659740193295,-0.905873662426165,1.67232339641851,2026-01-01
"combo_pool","gdp_growth",11,0.618290550432991,-0.754344808328615,2.05807661797146,2026-01-01
"combo_pool","gdp_growth",12,0.587599906156142,-1.13322022767268,1.76188661829754,2026-01-01
"combo_pool","cpi_inflation",1,0.79788430737133,0.50384566626414,1.07123467982324,2026-01-01
"combo_pool","cpi_inflation",2,0.802042234484955,0.426426893069722,1.15428424192514,2026-01-01
"combo_pool","cpi_inflation",3,0.7797205118895,0.405297621650287,1.22117098897551,2026-01-01
"combo_pool","cpi_inflation",4,0.782695880362125,0.35672885847787,1.25333084017705,2026-01-01
"combo_pool","cpi_inflation",5,0.73829136135967,0.304288487784121,1.2075781818341,2026-01-01
"combo_pool","cpi_inflation",6,0.737262882860888,0.331585772911719,1.22859516598207,2026-01-01
"combo_pool","cpi_inflation",7,0.73542713763643,0.312573200676506,1.34434734633967,2026-01-01
